hive temp
hive humidity
hive pressure
weather temp
weather humidity
weather pressure
wind speed
cloud coverage
rain
Epoch 1/200, Loss: 14.375768065452576
Epoch 2/200, Loss: 13.133381366729736
Epoch 3/200, Loss: 12.032711386680603
Epoch 4/200, Loss: 11.312215209007263
Epoch 5/200, Loss: 10.627828657627106
Epoch 6/200, Loss: 10.376969039440155
Epoch 7/200, Loss: 10.327729940414429
Epoch 8/200, Loss: 9.544775307178497
Epoch 9/200, Loss: 9.446449398994446
Epoch 10/200, Loss: 9.276199460029602
Epoch 11/200, Loss: 9.47390902042389
Epoch 12/200, Loss: 8.935934364795685
Epoch 13/200, Loss: 9.049948871135712
Epoch 14/200, Loss: 8.872435092926025
Epoch 15/200, Loss: 9.011255621910095
Epoch 16/200, Loss: 8.536294639110565
Epoch 17/200, Loss: 8.762542068958282
Epoch 18/200, Loss: 8.213438242673874
Epoch 19/200, Loss: 8.171485126018524
Epoch 20/200, Loss: 8.43369835615158
Epoch 21/200, Loss: 7.924225032329559
Epoch 22/200, Loss: 8.057146906852722
Epoch 23/200, Loss: 7.861144542694092
Epoch 24/200, Loss: 7.929990589618683
Epoch 25/200, Loss: 7.868261218070984
Epoch 26/200, Loss: 7.460960865020752
Epoch 27/200, Loss: 7.606531083583832
Epoch 28/200, Loss: 7.455706179141998
Epoch 29/200, Loss: 7.582908451557159
Epoch 30/200, Loss: 7.45231306552887
Epoch 31/200, Loss: 7.477453231811523
Epoch 32/200, Loss: 7.684517323970795
Epoch 33/200, Loss: 7.322316646575928
Epoch 34/200, Loss: 7.302568823099136
Epoch 35/200, Loss: 7.202676296234131
Epoch 36/200, Loss: 7.017257452011108
Epoch 37/200, Loss: 6.989226698875427
Epoch 38/200, Loss: 6.75214010477066
Epoch 39/200, Loss: 6.966888725757599
Epoch 40/200, Loss: 6.774044394493103
Epoch 41/200, Loss: 6.623157560825348
Epoch 42/200, Loss: 6.966163337230682
Epoch 43/200, Loss: 6.491656601428986
Epoch 44/200, Loss: 6.58054131269455
Epoch 45/200, Loss: 6.592952162027359
Epoch 46/200, Loss: 6.6901702880859375
Epoch 47/200, Loss: 6.694109261035919
Epoch 48/200, Loss: 6.476589143276215
Epoch 49/200, Loss: 6.350058287382126
Epoch 50/200, Loss: 6.444573491811752
Epoch 51/200, Loss: 6.331862837076187
Epoch 52/200, Loss: 6.129972368478775
Epoch 53/200, Loss: 6.147720366716385
Epoch 54/200, Loss: 6.063701719045639
Epoch 55/200, Loss: 6.042039275169373
Epoch 56/200, Loss: 5.99823322892189
Epoch 57/200, Loss: 6.002959132194519
Epoch 58/200, Loss: 5.8395141661167145
Epoch 59/200, Loss: 5.818310260772705
Epoch 60/200, Loss: 5.789759129285812
Epoch 61/200, Loss: 5.710649490356445
Epoch 62/200, Loss: 5.818858981132507
Epoch 63/200, Loss: 5.8526284992694855
Epoch 64/200, Loss: 5.724664926528931
Epoch 65/200, Loss: 5.723703682422638
Epoch 66/200, Loss: 5.671028316020966
Epoch 67/200, Loss: 5.522206664085388
Epoch 68/200, Loss: 5.681692838668823
Epoch 69/200, Loss: 5.727899223566055
Epoch 70/200, Loss: 5.4400718212127686
Epoch 71/200, Loss: 5.365132629871368
Epoch 72/200, Loss: 5.378132879734039
Epoch 73/200, Loss: 5.473534196615219
Epoch 74/200, Loss: 5.551332741975784
Epoch 75/200, Loss: 5.539377868175507
Epoch 76/200, Loss: 5.227358728647232
Epoch 77/200, Loss: 5.276568979024887
Epoch 78/200, Loss: 5.20708093047142
Epoch 79/200, Loss: 5.190232038497925
Epoch 80/200, Loss: 4.99672994017601
Epoch 81/200, Loss: 4.982776165008545
Epoch 82/200, Loss: 4.965428918600082
Epoch 83/200, Loss: 5.047798663377762
Epoch 84/200, Loss: 5.003850102424622
Epoch 85/200, Loss: 4.935445487499237
Epoch 86/200, Loss: 4.98698017001152
Epoch 87/200, Loss: 4.966045379638672
Epoch 88/200, Loss: 4.985575437545776
Epoch 89/200, Loss: 4.756953716278076
Epoch 90/200, Loss: 4.817126125097275
Epoch 91/200, Loss: 4.956672430038452
C:\Users\mateo\Desktop\ABBY GOES HERE\bees\scripts\mlp.py:99: FutureWarning: The input object of type 'Tensor' is an array-like implementing one of the corresponding protocols (`__array__`, `__array_interface__` or `__array_struct__`); but not a sequence (or 0-D). In the future, this object will be coerced as if it was first converted using `np.array(obj)`. To retain the old behaviour, you have to either modify the type 'Tensor', or assign to an empty array created with `np.empty(correct_shape, dtype=object)`.
  X = np.array([data[0] for data in dataset])
C:\Users\mateo\Desktop\ABBY GOES HERE\bees\scripts\mlp.py:99: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  X = np.array([data[0] for data in dataset])
C:\Users\mateo\Desktop\ABBY GOES HERE\bees\scripts\mlp.py:107: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
